,ImageFiles,Show Attend And Tell,Decoupled Novel Object Captioner,Novel Object Captioner,YOLO9000,SAT_YOLO9000_SF,DNOC_YOLO9000_SF,NOC_YOLO9000_SF,SAT_WC,DNOC_WC,NOC_WC,SAT_simil,NOC_simil,DNOC_simil,YOLO_WC,ssd_512_resnet50_v1_voc,ssd_voc,ssd_512_resnet50_v1_coco,ssd_coco,yolo3_darknet53_coco,yolo3_coco,center_net_resnet18_v1b_coco,center_coco,center_net_resnet18_v1b_voc,center_voc,yolo3_darknet53_voc,yolo3_voc,SAT_SSD_VOC_SF,SAT_SSD_COCO_SF,NOC_SSD_VOC_SF,NOC_SSD_COCO_SF,DNOC_SSD_VOC_SF,DNOC_SSD_COCO_SF,SAT_yolo3_VOC_SF,SAT_yolo3_COCO_SF,NOC_yolo3_VOC_SF,NOC_yolo3_COCO_SF,DNOC_yolo3_VOC_SF,DNOC_yolo3_COCO_SF,SAT_center_net_VOC_SF,SAT_center_net_COCO_SF,NOC_center_net_VOC_SF,NOC_center_net_COCO_SF,DNOC_center_net_VOC_SF,DNOC_center_net_COCO_SF,MRCNN,sat_un_count,dnoc_un_count,noc_un_count,mrcnn_un_count,SF_SAT_MRCNN,SF_DNOC_MRCNN,SF_NOC_MRCNN
584,b00003178_21i57n_20150520_123252e.jpg,"['woman', 'front', 'counter', 'top']","['man', 'kitchen', 'food', 'kitchen']","['man', 'restaurant', 'piece', 'cake']","['steward', ' board member', ' marcher', ' teacup', ' mixing bowl']",0.39166,0.38193,0.43186,4,4,4,0.48957,0.47742,0.53982,5,"['person', 'person', 'person', 'person', 'diningtable', 'chair', 'person', 'bottle']",8,"['cup', 'person', 'person', 'person', 'person', 'cup', 'person', 'chair', 'person', 'person']",10,"['person', 'person', 'person', 'person', 'cup', 'cup', 'person', 'person', 'person']",9,"['person', 'person', 'person', 'cup', 'person', 'person']",6,"['person', 'person', 'person', 'person']",4,"['person', 'person', 'person', 'diningtable', 'person', 'person']",6,0.29209,0.23628,0.30018,0.24895,0.25257,0.20582,0.32836,0.2478,0.34407,0.26769,0.27367,0.21576,0.49254,0.36344,0.5161,0.38962,0.4105,0.31302,"['person', 'person', 'cup', 'person', 'person', 'cup', 'person', 'person', 'person', 'person', 'person', 'dining table']",4,3,4,3,0.63771,0.54688,0.6953
585,b00003179_21i57n_20150520_123319e.jpg,"['group', 'table']","['man', 'table', 'cup']","['man', 'table', 'laptop']","['gal', ' drunkard', ' vintner', ' laptop', ' laptop', ' cereal bowl', ' furnishing']",0.09636,0.25253,0.30274,2,3,3,0.33728,0.58924,0.70638,7,"['person', 'person', 'person', 'diningtable', 'person']",5,"['person', 'person', 'person', 'person', 'cup', 'cup', 'cup']",7,"['person', 'person', 'cup', 'person', 'cup', 'cup', 'bowl', 'person']",8,"['person', 'person', 'person', 'cup']",4,"['person', 'person', 'person']",3,"['person', 'person', 'person', 'person']",4,0.15905,0.12581,0.30263,0.23308,0.27426,0.33978,0.19881,0.11093,0.37829,0.20304,0.34283,0.30679,0.26508,0.22285,0.50439,0.4177,0.45711,0.5079,"['person', 'cup', 'person', 'person', 'cup', 'cup', 'person', 'person', 'dining table', 'bowl', 'chair', 'cell phone']",2,3,3,6,0.13093,0.6716,0.41498
586,b00003188_21i57n_20150520_123737e.jpg,"['woman', 'table', 'plate', 'food']","['woman', 'table', 'bicycle']","['woman', 'kitchen', 'food', 'kitchen']","['waiter', ' very important person', ' hotdog', ' waiter']",0.67928,0.42986,0.60585,4,3,4,0.67928,0.57314,0.60585,4,"['person', 'person', 'person', 'person', 'person', 'person']",6,"['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']",8,"['person', 'person', 'person', 'cup', 'person', 'person', 'person', 'person']",8,"['person', 'person', 'person', 'person']",4,"['boat', 'person', 'boat', 'boat', 'boat', 'boat', 'person']",7,"['person', 'person', 'person', 'chair']",4,0.33578,0.25184,0.28007,0.21005,0.26056,0.19542,0.58625,0.28216,0.49458,0.23285,0.47023,0.20957,0.2682,0.50368,0.24067,0.4201,0.23091,0.39084,"['person', 'person', 'person', 'person', 'dining table', 'person', 'cup', 'person', 'person', 'cup', 'chair']",4,3,3,4,0.69842,0.59218,0.50487
587,b00003192_21i57n_20150520_123924e.jpg,"['woman', 'table', 'food']","['man', 'boat', 'person']","['man', 'suit', 'woman', 'dress', 'dog']","['vintner', ' vintner', ' hotdog', ' laptop']",0.20569,0.17384,0.23517,3,3,5,0.27426,0.23178,0.23517,4,['person'],1,"['person', 'person']",2,['person'],1,['person'],1,['person'],1,['person'],1,0.54184,0.54184,0.59031,0.59031,0.78895,0.78895,0.54184,0.54184,0.59031,0.59031,0.78895,0.78895,0.54184,0.54184,0.59031,0.59031,0.78895,0.78895,"['person', 'person', 'donut']",3,3,5,2,0.68269,0.74643,0.78628
588,b00003197_21i57n_20150520_124137e.jpg,"['person', 'cake', 'kitchen']","['woman', 'cup', 'cup']","['man', 'front', 'plate', 'food']","['teacher', ' technician', ' ice-cream sundae', ' cellist', ' cereal bowl', ' waiter', ' dinner table']",0.32549,0.26987,0.39223,3,3,4,0.75948,0.62971,0.6864,7,['person'],1,"['person', 'person', 'person', 'person']",4,"['person', 'person', 'person', 'person', 'person', 'person']",6,[],0,[],0,['person'],1,0.6358,0.47685,0.49968,0.49968,0.35798,0.26848,0.6358,0.3179,0.49968,0.33312,0.35798,0.17899,0,0,0,0,0,0,"['person', 'person', 'person', 'person', 'person', 'person', 'dining table', 'bowl', 'person', 'person', 'bowl']",3,2,4,3,0.74821,0.54807,0.72501
589,b00003220_21i57n_20150520_125156e.jpg,"['man', 'table', 'plate', 'food']","['man', 'bicycle', 'person']","['man', 'restaurant', 'sandwich', 'bowl', 'food']","['seller', ' taster', ' ice-cream sundae', ' waiter']",0.60948,0.3121,0.69151,4,3,5,0.60948,0.41613,0.69151,4,"['person', 'person', 'person']",3,"['person', 'person', 'person', 'person', 'chair']",5,"['person', 'cup', 'person', 'person', 'person', 'spoon', 'person']",7,['person'],1,['person'],1,"['person', 'person', 'person']",3,0.49032,0.44529,0.41446,0.45645,0.78202,0.4791,0.49032,0.3558,0.41446,0.40954,0.78202,0.33036,0.49032,0.49032,0.41446,0.41446,0.78202,0.78202,"['person', 'person', 'person', 'person', 'person', 'dining table', 'person', 'person', 'person', 'donut']",4,3,5,3,0.66445,0.68577,0.72455
590,b00003233_21i57n_20150520_125748e.jpg,"['man', 'table', 'plate', 'food']","['man', 'table', 'bicycle']","['man', 'plate', 'food']","['Parisian', ' director', ' vintner', ' vintner', ' ice-cream sundae', ' dinner table']",0.43875,0.26115,0.30523,4,3,3,0.65813,0.5223,0.61046,6,"['person', 'person', 'person', 'person']",4,"['person', 'person', 'person', 'person', 'person', 'sandwich']",6,"['person', 'person', 'person', 'sandwich', 'person', 'person']",6,"['person', 'person', 'person']",3,"['person', 'person', 'person', 'person', 'diningtable']",5,"['person', 'person', 'person', 'person']",4,0.49032,0.38361,0.37116,0.29195,0.38488,0.27708,0.49032,0.38361,0.37116,0.29195,0.38488,0.27708,0.39226,0.49032,0.29693,0.49488,0.30791,0.51318,"['person', 'person', 'person', 'person', 'person', 'person', 'dining table', 'spoon']",4,3,3,3,0.72377,0.54561,0.63288
591,b00003237_21i57n_20150520_125935e.jpg,"['couple', 'table', 'food']","['man', 'table', 'bowl']","['man', 'table', 'plate', 'food']","['employer', ' vintner', ' seller', ' teacup', ' settler', ' furnishing']",0.18784,0.16877,0.25432,3,3,4,0.37568,0.33754,0.38149,6,"['person', 'person', 'person']",3,"['person', 'person', 'person', 'person', 'person', 'chair']",6,"['person', 'person', 'person', 'person']",4,"['person', 'person']",2,"['person', 'person', 'boat', 'boat', 'boat', 'boat', 'boat']",7,"['person', 'person', 'person', 'person']",4,0.4353,0.24702,0.49032,0.36457,0.44976,0.25972,0.32648,0.32648,0.49032,0.49032,0.33732,0.33732,0.19109,0.4353,0.26822,0.49032,0.18496,0.44976,"['person', 'person', 'person', 'person', 'person', 'person', 'person', 'bowl', 'dining table', 'spoon', 'cup']",3,3,4,5,0.41294,0.68156,0.60212
592,b00003250_21i57n_20150520_130540e.jpg,"['group', 'room']","['living', 'room', 'chair', 'chair']","['group', 'table']","['songster', ' easy chair', ' Windsor chair', ' deck chair', ' great grandson']",0.20902,0.67886,0.21454,2,4,2,0.52256,0.84858,0.53635,5,"['chair', 'chair', 'chair', 'cat', 'chair']",5,"['chair', 'chair', 'chair', 'chair', 'tv', 'person']",6,"['chair', 'chair', 'person', 'chair', 'chair', 'person', 'person', 'chair', 'person']",9,"['chair', 'person', 'chair']",3,['chair'],1,"['chair', 'person', 'person', 'diningtable', 'chair']",5,0.1894,0.17514,0.21239,0.18533,0.70457,0.60249,0.23114,0.12703,0.227,0.12695,0.67867,0.38704,0.44752,0.36635,0.508,0.37869,0.8766,0.89766,"['chair', 'person', 'chair', 'person', 'person', 'person', 'person', 'person', 'person', 'chair', 'person', 'person', 'dining table', 'person', 'dining table']",2,3,2,3,0.43926,0.79387,0.42751
593,b00003253_21i57n_20150520_130704e.jpg,"['couple', 'kitchen']","['man', 'room', 'bicycle']","['man', 'kitchen', 'mirror']","['panelist', ' raiser', ' gal', ' teacher']",0.1682,0.2593,0.2345,2,3,3,0.3364,0.34573,0.31267,4,"['person', 'person', 'person']",3,"['person', 'person', 'person', 'person', 'person', 'person']",6,"['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']",8,"['person', 'person', 'person']",3,"['person', 'person', 'person']",3,"['person', 'person', 'person']",3,0.23479,0.11739,0.4697,0.23485,0.57637,0.28818,0.23479,0.08804,0.4697,0.17614,0.57637,0.21614,0.23479,0.23479,0.4697,0.4697,0.57637,0.57637,"['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'bench', 'person']",2,3,3,2,0.49109,0.76225,0.709
594,b00003254_21i57n_20150517_190010e.jpg,"['man', 'cell', 'phone', 'hand']","['man', 'cell', 'phone', 'hand']","['man', 'cell', 'phone', 'car']","['cellular telephone', ' cereal bowl', ' coiffeur']",0.55363,0.55363,0.52626,4,4,4,0.55363,0.55363,0.52626,3,"['person', 'person']",2,"['person', 'person']",2,['person'],1,[],0,[],0,[],0,0.52632,0.52632,0.49778,0.49778,0.52632,0.52632,0,0.52632,0,0.49778,0,0.52632,0,0,0,0,0,0,"['person', 'person', 'cat', 'person']",4,4,4,2,0.73535,0.73535,0.72865
595,b00003254_21i57n_20150520_130731e.jpg,"['group', 'room']","['woman', 'kitchen', 'bicycle']","['woman', 'shirt', 'shirt', 'shirt']","['director', ' teacher', ' hairdresser', ' hairdresser']",0.1751,0.33282,0.30715,2,3,4,0.3502,0.44375,0.30715,4,"['person', 'person', 'person', 'person']",4,"['person', 'person', 'person', 'person']",4,"['person', 'person', 'person', 'person']",4,"['person', 'person', 'person', 'person']",4,"['person', 'person', 'person', 'person']",4,"['person', 'person', 'person', 'person']",4,0.24137,0.24137,0.36289,0.36289,0.35968,0.35968,0.24137,0.24137,0.36289,0.36289,0.35968,0.35968,0.24137,0.24137,0.36289,0.36289,0.35968,0.35968,"['person', 'person', 'person', 'person', 'person']",2,3,2,1,0.69479,0.78274,0.69981
596,b00003257_21i57n_20150520_130851e.jpg,"['man', 'piece', 'cake']","['man', 'woman', 'table']","['man', 'phone', 'street']","['minister', ' teacher', ' ice machine']",0.58517,0.60235,0.5326,3,3,3,0.58517,0.60235,0.5326,3,"['person', 'person', 'person']",3,"['person', 'person', 'person']",3,"['person', 'person', 'person']",3,"['person', 'person']",2,"['person', 'person']",2,"['person', 'person']",2,0.51871,0.51871,0.54523,0.54523,0.60566,0.60566,0.51871,0.51871,0.54523,0.54523,0.60566,0.60566,0.51871,0.51871,0.54523,0.54523,0.60566,0.60566,"['person', 'person', 'person', 'person', 'person', 'person', 'person', 'book', 'cell phone']",3,3,3,3,0.53301,0.5496,0.67889
597,b00003258_21i57n_20150520_130918e.jpg,"['person', 'cell', 'phone', 'kitchen']","['person', 'oven', 'oven']","['silver', 'silver', 'pot', 'background']","['cellular telephone', ' mixing faucet']",0.70503,0.41299,0.36956,4,3,4,0.70503,0.41299,0.36956,2,[],0,['person'],1,['person'],1,[],0,[],0,[],0,0,0.61356,0,0.27867,0,0.4663,0,0.61356,0,0.27867,0,0.4663,0,0,0,0,0,0,"['person', 'tv', 'traffic light', 'refrigerator']",4,2,3,4,0.69156,0.52984,0.32
598,b00003282_21i57n_20150517_191242e.jpg,"['man', 'hat', 'camera']","['man', 'car', 'car']","['woman', 'chair', 'hand', 'head']","['wineglass', ' darling']",0.23804,0.11838,0.32392,3,3,4,0.23804,0.11838,0.32392,2,['person'],1,"['person', 'scissors']",2,['person'],1,"['person', 'person']",2,[],0,['person'],1,0.47969,0.49581,0.54214,0.60629,0.466,0.4084,0.47969,0.47969,0.54214,0.54214,0.466,0.466,0,0.47969,0,0.54214,0,0.466,['person'],3,2,4,1,0.78281,0.72607,0.85808
599,b00003284_21i57n_20150517_191243e.jpg,"['person', 'front', 'car']","['person', 'car', 'car']","['dog', 'back', 'car']","['mouse', ' spatula']",0.20086,0.14339,0.25566,3,3,3,0.20086,0.14339,0.25566,2,"['person', 'car']",2,['person'],1,['person'],1,[],0,[],0,[],0,0.93129,0.70738,0.77965,0.45419,0.97516,0.62498,0,0.70738,0,0.45419,0,0.62498,0,0,0,0,0,0,"['person', 'person', 'scissors']",3,2,3,2,0.6933,0.59405,0.58173
600,b00003285_21i57n_20150517_191244e.jpg,"['man', 'front', 'car']","['car', 'car', 'car']","['man', 'motorcycle', 'dog']","['butter knife', ' hot rod', ' compact']",0.50123,0.36274,0.46963,3,3,3,0.50123,0.36274,0.46963,3,['car'],1,['mouse'],1,['person'],1,['car'],1,[],0,[],0,0.80522,0.25384,0.58383,0.29704,1,0.19312,0,0.51787,0,0.50596,0,0.3261,0,0.80522,0,0.58383,0,1,"['person', 'person', 'handbag', 'motorcycle']",3,1,3,3,0.61783,0.1606,0.73759
601,b00003286_21i57n_20150517_191245e.jpg,"['man', 'front', 'window']","['woman', 'bicycle', 'bicycle']","['woman', 'bench', 'hand', 'face']","['computer screen', ' waiter', ' sleeper']",0.60981,0.36171,0.50572,3,3,4,0.60981,0.36171,0.50572,3,['person'],1,"['person', 'person']",2,"['person', 'person']",2,"['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']",9,"['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']",10,['person'],1,0.48163,0.48163,0.53516,0.53516,0.42601,0.42601,0.48163,0.48163,0.53516,0.53516,0.42601,0.42601,0.14449,0.16054,0.21406,0.23785,0.1278,0.142,"['person', 'person', 'tie']",3,2,4,2,0.6969,0.51384,0.80424
602,b00003287_21i57n_20150517_191245e.jpg,"['man', 'cell', 'phone', 'hand']","['woman', 'tie', 'tie']","['woman', 'motorcycle', 'street']","['cover girl', ' captain']",0.5399,0.59886,0.56644,4,3,3,0.5399,0.59886,0.56644,2,"['person', 'bird']",2,"['person', 'kite', 'tie']",3,['person'],1,"['person', 'person', 'person', 'person', 'person', 'person']",6,['person'],1,['person'],1,0.55439,0.51898,0.49649,0.48388,0.427,0.74332,0.52632,0.52632,0.48471,0.48471,0.39468,0.39468,0.52632,0.35088,0.48471,0.24235,0.39468,0.19734,"['person', 'person', 'person']",4,2,3,1,0.85175,0.69572,0.78553
603,b00003288_21i57n_20150517_191246e.jpg,"['man', 'table', 'laptop']","['man', 'suit', 'tie', 'cell', 'phone']","['woman', 'cell', 'phone', 'tie']","['godson', ' dad']",0.32703,0.31283,0.28031,3,5,4,0.32703,0.31283,0.28031,2,['person'],1,"['tie', 'person', 'person']",3,['person'],1,"['person', 'person', 'person', 'person', 'person', 'person', 'person']",7,"['person', 'person', 'person', 'person', 'person']",5,['person'],1,0.50439,0.57283,0.48205,0.62727,0.50575,0.67441,0.50439,0.50439,0.48205,0.48205,0.50575,0.50575,0.30263,0.21617,0.38564,0.27546,0.50575,0.36125,"['person', 'tie', 'tie', 'tv']",3,5,4,3,0.64376,0.81743,0.74207
604,b00003289_21i57n_20150517_191247e.jpg,"['man', 'car', 'cell', 'phone']","['man', 'person', 'car']","['woman', 'cell', 'phone', 'car']","['mouse', ' exhibitionist']",0.37515,0.26675,0.40805,4,3,4,0.37515,0.26675,0.40805,2,"['person', 'chair']",2,"['person', 'person', 'toilet']",3,['person'],1,"['person', 'person', 'person']",3,['person'],1,['person'],1,0.50163,0.56207,0.51123,0.56535,0.68899,0.78672,0.49778,0.49778,0.50195,0.50195,0.7862,0.7862,0.49778,0.49778,0.50195,0.50195,0.7862,0.7862,"['person', 'person', 'car', 'person', 'cell phone']",4,3,4,3,0.90055,0.85194,0.89846
605,b00003291_21i57n_20150517_191314e.jpg,"['man', 'cell', 'phone']","['man', 'bicycle', 'cell', 'phone']","['man', 'car', 'dog', 'hand']","['manageress', ' cellular telephone', ' Mexican']",0.64388,0.6106,0.31343,3,4,4,0.64388,0.6106,0.31343,3,"['person', 'bottle']",2,"['person', 'person', 'person', 'person']",4,['person'],1,[],0,['person'],1,['person'],1,0.46456,0.36336,0.61416,0.5681,0.49813,0.48992,0.48448,0.48448,0.5681,0.5681,0.48992,0.48992,0.48448,0,0.5681,0,0.48992,0,"['person', 'person', 'person', 'person', 'motorcycle']",3,4,4,2,0.63165,0.79984,0.8272
606,b00003292_21i57n_20150517_191314e.jpg,"['man', 'cell', 'phone', 'hand']","['man', 'hat', 'cell', 'phone']","['woman', 'giraffe', 'hand']","['minivan', ' Mexican']",0.30125,0.31986,0.36783,4,4,3,0.30125,0.31986,0.36783,2,"['person', 'person']",2,"['person', 'person', 'person']",3,['person'],1,['person'],1,['person'],1,['person'],1,0.52632,0.52632,0.50624,0.50624,0.49166,0.49166,0.52632,0.52632,0.50624,0.50624,0.49166,0.49166,0.52632,0.52632,0.50624,0.50624,0.49166,0.49166,"['person', 'person', 'person', 'person', 'person']",4,4,3,1,0.85175,0.83737,0.79699
607,b00003293_21i57n_20150517_191315e.jpg,"['man', 'chair', 'cell', 'phone']","['man', 'suit', 'tie', 'cell', 'phone']","['woman', 'cell', 'phone', 'street']",['hairdresser'],0.22796,0.22191,0.26843,4,5,4,0.22796,0.22191,0.26843,1,"['person', 'person']",2,"['person', 'person']",2,['person'],1,"['person', 'person', 'person', 'person', 'person']",5,[],0,['person'],1,0.50869,0.50869,0.50683,0.50683,0.50575,0.50575,0.50869,0.50869,0.50683,0.50683,0.50575,0.50575,0,0.40695,0,0.40547,0,0.50575,['person'],4,5,4,1,0.84453,0.87254,0.84375
608,b00003295_21i57n_20150517_191316e.jpg,"['man', 'cell', 'phone', 'hand']","['man', 'woman', 'person']","['man', 'cell', 'phone', 'car']","['cellular telephone', ' hairdresser']",0.67036,0.33857,0.66531,4,3,4,0.67036,0.33857,0.66531,2,['person'],1,"['person', 'person']",2,['person'],1,"['person', 'person', 'person']",3,[],0,['person'],1,0.52632,0.52632,0.49778,0.49778,0.80781,0.80781,0.52632,0.52632,0.49778,0.49778,0.80781,0.80781,0,0.52632,0,0.49778,0,0.80781,"['person', 'person']",4,3,4,1,0.85175,0.93133,0.83996
609,b00003296_21i57n_20150517_191317e.jpg,"['man', 'motorcycle', 'man']","['man', 'suit', 'tie', 'cell', 'phone']","['man', 'shirt', 'shirt', 'tie']",['hairdresser'],0.23032,0.22191,0.21089,3,5,4,0.23032,0.22191,0.21089,1,"['bird', 'person', 'person']",3,"['tie', 'person']",2,['person'],1,"['person', 'person', 'person', 'person']",4,"['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']",8,['person'],1,0.56112,0.56126,0.42998,0.71851,0.55213,0.7221,0.53139,0.53139,0.36702,0.36702,0.50575,0.50575,0.19927,0.39854,0.18351,0.36702,0.31609,0.50575,['person'],2,5,3,1,0.68709,0.87254,0.74331
610,b00003297_21i57n_20150517_191318e.jpg,"['man', 'picture', 'man', 'motorcycle']","['man', 'woman', 'person']","['woman', 'cell', 'phone', 'street']",['gringo'],0.18897,0.18327,0.1219,4,3,4,0.18897,0.18327,0.1219,1,['person'],1,"['person', 'person']",2,['person'],1,"['person', 'person', 'person', 'person', 'person']",5,"['person', 'person', 'person', 'person', 'person']",5,['person'],1,0.54289,0.54289,0.50683,0.50683,0.80781,0.80781,0.54289,0.54289,0.50683,0.50683,0.80781,0.80781,0.43431,0.43431,0.40547,0.40547,0.48468,0.48468,"['person', 'cell phone', 'car', 'person']",3,3,4,3,0.64547,0.64428,0.81364
611,b00003299_21i57n_20150517_191319e.jpg,"['man', 'glass', 'wine', 'hand']","['man', 'cell', 'phone', 'hand']","['man', 'cellphone', 'hand']","['Dixie cup', ' Floridian']",0.2909,0.16418,0.18625,4,4,3,0.2909,0.16418,0.18625,2,['person'],1,['person'],1,['person'],1,"['person', 'person', 'person', 'person', 'person']",5,['person'],1,['person'],1,0.46877,0.46877,0.5547,0.5547,0.52632,0.52632,0.46877,0.46877,0.5547,0.5547,0.52632,0.52632,0.46877,0.37502,0.5547,0.33282,0.52632,0.42106,"['person', 'person', 'person', 'person', 'wine glass']",4,4,3,2,0.73901,0.626,0.585
612,b00003300_21i57n_20150517_191328e.jpg,"['man', 'woman', 'car']","['man', 'hat', 'cell', 'phone']","['man', 'car', 'seat', 'car', 'dog', 'seat']","['cellular telephone', ' background', ' sleeper']",0.38718,0.67382,0.44262,3,4,6,0.38718,0.67382,0.44262,3,['person'],1,"['person', 'person']",2,['person'],1,"['person', 'person']",2,[],0,"['person', 'person']",2,0.59379,0.59379,0.48474,0.48474,0.49166,0.49166,0.59379,0.59379,0.48474,0.48474,0.49166,0.49166,0,0.59379,0,0.48474,0,0.49166,"['person', 'cell phone', 'handbag']",3,4,4,3,0.55644,0.75575,0.62667
613,b00004190_21i57n_20150521_152248e.jpg,"['couple', 'table']","['man', 'front', 'bicycle']","['man', 'table']","['traffic light', ' peddler', ' tourist', ' peddler', ' furnishing', ' captain']",0.1245,0.2919,0.16017,2,3,2,0.37351,0.5838,0.48051,6,"['person', 'person', 'person', 'person', 'diningtable']",5,"['person', 'person', 'person', 'person', 'person', 'person']",6,"['person', 'person', 'person', 'person', 'person', 'person', 'person', 'bottle', 'person', 'cell phone', 'person', 'person']",12,"['person', 'person', 'person']",3,"['person', 'person']",2,"['person', 'person', 'person', 'person', 'bottle']",5,0.16171,0.13476,0.21424,0.17853,0.29985,0.24987,0.18806,0.07666,0.23254,0.09521,0.32683,0.13587,0.40427,0.26951,0.53559,0.35706,0.49975,0.49975,"['person', 'person', 'person', 'person', 'bottle', 'person', 'dining table', 'person', 'person', 'person', 'person', 'dining table', 'chair', 'cup', 'person']",2,3,2,5,0.30129,0.38762,0.3375
614,b00004199_21i57n_20150512_070212e.jpg,"['man', 'picture', 'bathroom']","['bathroom', 'toothbrush', 'toothbrush']","['boy', 'bathroom', 'toilet', 'sink']","['panelist', ' Dixie cup', ' Polaroid camera']",0.41535,0.36476,0.33827,3,3,4,0.41535,0.36476,0.33827,3,['person'],1,"['person', 'cup']",2,['person'],1,[],0,[],0,[],0,0.51885,0.50797,0.34925,0.45341,0.22621,0.34492,0,0.51885,0,0.34925,0,0.22621,0,0,0,0,0,0,"['cup', 'person']",3,2,4,2,0.63664,0.36279,0.67335
615,b00004206_21i57n_20150512_070718e.jpg,"['city', 'street', 'traffic', 'light', 'traffic', 'light']","['man', 'bicycle', 'street']","['man', 'bench', 'street']","['cab', ' pace car']",0.59533,0.59747,0.55468,6,3,3,0.59533,0.59747,0.55468,2,"['car', 'bicycle', 'person']",3,"['bicycle', 'traffic light', 'car', 'car', 'car', 'car', 'car']",7,"['car', 'car', 'traffic light', 'car', 'traffic light', 'car']",6,"['traffic light', 'car']",2,['car'],1,"['car', 'car']",2,0.62644,0.60679,0.61838,0.23036,0.79909,0.28902,0.52239,0.82418,0.45413,0.27093,0.55188,0.3196,0.52239,0.90321,0.45413,0.54314,0.55188,0.63333,"['train', 'car', 'traffic light', 'traffic light', 'traffic light', 'bicycle', 'car', 'car', 'person', 'car', 'truck', 'car', 'person']",4,3,3,6,0.55977,0.61559,0.40305
616,b00004222_21i57n_20150521_153711e.jpg,"['man', 'table', 'laptop']","['man', 'bottle', 'hand']","['man', 'dog', 'front', 'man']","['taster', ' Erlenmeyer flask', ' waiter']",0.20456,0.42429,0.19171,3,3,4,0.20456,0.42429,0.19171,3,"['person', 'bottle', 'diningtable', 'person']",4,"['person', 'bottle', 'potted plant', 'person', 'person']",5,"['person', 'person', 'bottle', 'person']",4,"['person', 'bottle']",2,"['person', 'bottle']",2,"['person', 'person', 'bottle']",3,0.41976,0.34393,0.62071,0.50328,0.56911,0.4272,0.55968,0.41659,0.62071,0.62234,0.75882,0.53095,0.54039,0.54039,0.58639,0.58639,0.82496,0.82496,"['bottle', 'person', 'person', 'clock', 'person', 'person', 'cake', 'dining table']",3,3,3,5,0.47421,0.65413,0.41677
617,b00004240_21i57n_20150521_154514e.jpg,"['man', 'glass', 'wine']","['man', 'glass', 'wine']","['man', 'shirt', 'shirt', 'glass', 'wine']","['Erlenmeyer flask', ' vintner', ' vase', ' groom']",0.38474,0.38474,0.45736,3,3,5,0.51298,0.51298,0.45736,4,"['person', 'person', 'person']",3,"['person', 'person', 'bottle', 'bottle']",4,"['bottle', 'bottle', 'person', 'dining table', 'person', 'cup']",6,"['dining table', 'dining table', 'dining table', 'dining table', 'dining table', 'bottle']",6,"['diningtable', 'diningtable']",2,"['bottle', 'person', 'person', 'person']",4,0.42747,0.53915,0.40612,0.67005,0.42747,0.53915,0.44878,0.39002,0.56217,0.60463,0.44878,0.39002,0,0.29434,0,0.43101,0,0.29434,"['person', 'bottle', 'dining table', 'person', 'bottle', 'person', 'potted plant', 'bottle']",3,3,4,4,0.64397,0.64397,0.71491
618,b00004243_21i57n_20150521_154637e.jpg,"['street', 'sign', 'street', 'sign']","['man', 'boat', 'front', 'building']","['person', 'table', 'window']","['Unknown Soldier', ' shoulder bag', ' pot', ' chesterfield']",0.4168,0.56106,0.41216,4,4,3,0.4168,0.56106,0.54955,4,"['pottedplant', 'sofa', 'sofa']",3,"['potted plant', 'person', 'couch', 'person', 'person', 'person']",6,"['potted plant', 'person', 'person', 'person', 'person', 'person']",6,[],0,['pottedplant'],1,"['pottedplant', 'person']",2,0.14422,0.30321,0.49746,0.36578,0.33443,0.40382,0.42334,0.29921,0.66662,0.34619,0.51199,0.38074,0,0,0,0,0,0,"['potted plant', 'person', 'person', 'person', 'traffic light', 'person', 'person', 'vase', 'dining table', 'traffic light', 'chair']",2,4,3,6,0.0504,0.3935,0.52417
619,b00004244_21i57n_20150521_154704e.jpg,"['couple', 'kitchen']","['man', 'kitchen', 'dining', 'table']","['group', 'table', 'laptop']","['entrepreneur', ' staff member', ' cellular telephone']",0.25235,0.39197,0.513,2,4,3,0.37852,0.39197,0.513,3,"['person', 'person']",2,"['person', 'person', 'chair']",3,"['person', 'person', 'person']",3,"['person', 'person']",2,"['person', 'person']",2,"['person', 'person']",2,0.35218,0.29991,0.41508,0.54975,0.42342,0.5797,0.35218,0.23479,0.41508,0.41508,0.42342,0.42342,0.35218,0.35218,0.41508,0.41508,0.42342,0.42342,"['person', 'person', 'chair', 'person', 'tv', 'person', 'dining table', 'backpack', 'chair']",2,4,3,5,0.20512,0.55335,0.50409
